1517,1447,1517,1430,3388
1525,1449,1518,1423,2039
1519,1438,1520,1424,3387
1521,1444,1508,1438,2040
1518,1443,1526,1421,3388
1515,1441,1515,1421,2040
1517,1433,1515,1427,3388
1520,1440,1507,1424,2041
1517,1444,1513,1420,3388
1516,1438,1516,1414,2040
1517,1450,1512,1427,3388
1503,1450,1516,1417,2040
1518,1457,1508,1424,3388
1516,1455,1514,1417,2040
1511,1442,1520,1429,3388
1508,1445,1521,1421,2040
1505,1435,1524,1419,3387
1523,1436,1514,1419,2039
1511,1441,1515,1421,3389
1507,1432,1517,1418,2038
1508,1429,1516,1419,3388
1519,1444,1520,1427,2040
1528,1439,1507,1417,3388
1514,1447,1526,1418,2040
1532,1443,1511,1414,3387
1519,1443,1513,1417,2040
1519,1435,1516,1414,3388
1523,1442,1517,1419,2040
1513,1434,1513,1416,3388
1510,1448,1517,1427,2039
1523,1436,1510,1422,3388
1525,1445,1511,1420,2039
1537,1442,1515,1424,3388
1534,1438,1515,1426,2040
1524,1442,1519,1424,3387
1514,1452,1530,1430,2039
1519,1465,1527,1419,3388
1515,1462,1524,1415,2039
1525,1454,1527,1419,3388
1513,1445,1522,1424,2040
1503,1447,1512,1425,3388
1509,1446,1515,1421,2040
1508,1446,1516,1423,3388
1510,1442,1512,1427,2040
1515,1452,1521,1421,3388
1515,1434,1507,1418,2040
1517,1428,1521,1420,3388
1505,1438,1516,1425,2040
1512,1460,1524,1424,3388
1522,1448,1514,1412,2040
1518,1431,1525,1418,3388
1508,1439,1524,1419,2040
1513,1443,1511,1415,3387
1527,1437,1522,1414,2040
1513,1435,1521,1418,3388
1526,1440,1518,1416,2040
1507,1444,1513,1418,3388
1513,1442,1520,1415,2040
1514,1446,1521,1418,3386
1512,1448,1520,1418,2039
1520,1449,1521,1418,3388
1532,1451,1522,1414,2039
1526,1447,1523,1423,3387
1531,1433,1524,1417,2041
1520,1426,1520,1422,3388
1509,1445,1530,1429,2039
1520,1446,1525,1433,3388
1518,1434,1524,1420,2040
1512,1429,1519,1429,3388
1508,1444,1542,1416,2039
1525,1452,1521,1417,3387
1523,1438,1520,1421,2040
1528,1446,1517,1418,3388
1506,1432,1516,1421,2039
1522,1430,1513,1423,3388
1524,1438,1510,1421,2040
1520,1443,1515,1414,3388
1524,1441,1525,1414,2039
1521,1448,1520,1424,3388
1512,1433,1523,1421,2039
1526,1443,1516,1416,3388
1518,1437,1515,1425,2039
1528,1453,1512,1416,3388
1507,1434,1521,1421,2040
1523,1432,1508,1420,3388
1521,1440,1519,1420,2039
1523,1435,1513,1423,3387
1525,1437,1522,1421,2040
1510,1439,1514,1422,3388
1521,1440,1520,1424,2040
1516,1438,1524,1421,3387
1522,1437,1515,1422,2040
1520,1437,1511,1417,3388
1514,1447,1525,1416,2041
1522,1426,1516,1427,3388
1519,1445,1519,1418,2040
1508,1435,1515,1424,3387
1520,1451,1516,1423,2039
1524,1430,1515,1420,3388
1510,1443,1519,1421,2040
1515,1450,1517,1422,3388
1509,1442,1527,1423,2040
1519,1444,1514,1424,3388
1514,1430,1517,1433,2039
1504,1442,1524,1424,3388
1517,1441,1519,1425,2040
1511,1447,1514,1431,3387
1521,1443,1514,1430,2040
1521,1432,1516,1434,3388
1522,1432,1520,1434,2040
1518,1433,1524,1423,3389
1501,1421,1522,1419,2039
1506,1434,1511,1426,3388
1501,1451,1513,1428,2040
1516,1452,1513,1423,3389
1528,1445,1526,1422,2041
1525,1419,1523,1423,3389
1508,1430,1516,1420,2040
1506,1459,1514,1418,3387
1519,1449,1509,1418,2040
1524,1442,1520,1421,3388
1513,1434,1524,1421,2040
1513,1449,1513,1423,3387
1525,1450,1513,1419,2040
1522,1435,1520,1425,3387
1510,1440,1516,1422,2040
1505,1449,1520,1422,3386
1516,1441,1511,1423,2039
1518,1447,1519,1421,3387
1530,1436,1514,1423,2039
1525,1442,1514,1414,3387
1528,1448,1514,1420,2039
1535,1441,1518,1415,3388
1521,1445,1526,1421,2039
1520,1452,1525,1422,3389
1512,1450,1523,1420,2040
1516,1435,1512,1421,3388
1525,1438,1513,1415,2039
1516,1442,1514,1430,3388
1516,1434,1516,1412,2040
1525,1439,1516,1419,3389
1517,1448,1512,1420,2039
1507,1448,1511,1418,3388
1513,1440,1517,1418,2040
1523,1436,1518,1422,3388
1518,1437,1514,1423,2040
1516,1444,1508,1426,3389
1515,1448,1512,1421,2039
1512,1441,1512,1420,3388
1507,1432,1524,1423,2039
1523,1437,1509,1422,3388
1526,1445,1515,1414,2040
1512,1435,1522,1417,3388
1523,1434,1514,1426,2040
1510,1449,1511,1415,3387
1512,1430,1529,1426,2040
1523,1455,1514,1419,3388
1503,1444,1513,1414,2040
1527,1426,1517,1426,3388
1519,1452,1522,1424,2040
1512,1445,1519,1419,3387
1513,1443,1512,1419,2040
1518,1438,1515,1418,3388
1525,1451,1514,1416,2038
1516,1445,1521,1422,3388
1519,1451,1523,1418,2041
1522,1449,1524,1421,3388
1519,1448,1527,1422,2039
1521,1443,1529,1416,3388
1527,1446,1521,1415,2041
1521,1431,1520,1419,3388
